Auction ID,Bank/Organisation Name,City/District/Location,Auction Date,Reserve Price,Source
67964,Equitas Small Finance Bank,"Tiruvannamalai, Tamil Nadu",07/08/2025,"₹10,13,000",Albion
67967,Equitas Small Finance Bank,"Tiruvallur, Tamil Nadu",07/08/2025,"₹52,24,000",Albion
68017,Equitas Small Finance Bank,"Dindigul, Tamil Nadu",07/08/2025,"₹3,53,000",Albion
68078,Canara Bank,"Namakkal, Tamil Nadu",07/08/2025,"₹31,70,000",Albion
68081,Canara Bank,"Namakkal, Tamil Nadu",07/08/2025,"₹29,25,000",Albion
68105,Canara Bank,"SBS Nagar, Ludhiana, Punjab",07/08/2025,"₹11,00,000",Albion
68106,Canara Bank,"Mundian Kalan, Ludhiana, Punjab",07/08/2025,"₹13,00,000",Albion
68142,Equitas Small Finance Bank,"Tiruvallur, Tamil Nadu",07/08/2025,"₹6,48,000",Albion
68144,Equitas Small Finance Bank,"Tiruvallur, Tamil Nadu",07/08/2025,"₹16,75,000",Albion
68182,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹33,00,000",Albion
68184,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹20,25,000",Albion
68186,Bank of India,"Koderma, Jharkhand",07/08/2025,"₹5,95,000",Albion
68191,Bank of India,"Koderma, Jharkhand",07/08/2025,"₹32,25,000",Albion
68195,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹17,95,000",Albion
68199,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹13,50,000",Albion
68206,Equitas Small Finance Bank,"puligalipalem, Vishakhapatnam, Andhra Pradesh",07/08/2025,"₹13,10,000",Albion
68211,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹11,40,000",Albion
68220,Bank of India,"Hazaribag, Jharkhand",07/08/2025,"₹67,00,000",Albion
68223,Bank of India,"Koderma, Jharkhand",07/08/2025,"₹41,95,000",Albion
68243,Bank of India,"Someshwar Village, Mangalore, Karnataka",07/08/2025,"₹55,00,000",Albion
67143,City Union Bank,"Thanjavur, Tamil Nadu",07/08/2025,"₹83,00,000",Albion
67364,Canara Bank,"Holalkere, Bangalore Urba, Karnataka",07/08/2025,"₹22,10,000",Albion
67380,Canara Bank,"Holalkere, Bangalore Urba, Karnataka",07/08/2025,"₹22,10,000",Albion
69062,Indian Bank,"Dharmapuri, Tamil Nadu",07/08/2025,"₹17,47,00,000",Albion
69467,Cholamandalam Investment and Finance Company,"Tirunelveli, Tamil Nadu",07/08/2025,"₹49,86,500",Albion
68276,jana small finance,"Bhilwara, Rajasthan",07/08/2025,"₹12,83,250",Albion
68277,jana small finance,"Bhilwara, Rajasthan",07/08/2025,"₹7,52,100",Albion
68479,Canara Bank,"Purba, Kolkata, West Bengal",07/08/2025,"₹25,50,000",Albion
68484,Canara Bank,"North 24 Parganas, West Bengal",07/08/2025,"₹25,50,000",Albion
68487,Canara Bank,"Burdwan, Kolkata, West Bengal",07/08/2025,"₹37,48,000",Albion
68660,jana small finance,"Bundi, Rajasthan",07/08/2025,"₹9,71,550",Albion
68765,Canara Bank,"Halenahalli, Bangalore Urba, Karnataka",07/08/2025,"₹46,75,000",Albion
68767,Canara Bank,"Halenahalli, Bangalore Urba, Karnataka",07/08/2025,"₹69,70,000",Albion
68778,Equitas Small Finance Bank,"Koppal, Karnataka",07/08/2025,"₹10,69,000",Albion
68785,Bank of India,"Prakash Nagar, Bangalore Urba, Karnataka",07/08/2025,"₹1,83,00,000",Albion
68793,Equitas Small Finance Bank,"Belagavi, Bangalore Urba, Karnataka",07/08/2025,"₹6,64,000",Albion
68799,Equitas Small Finance Bank,"Tarikere, Bangalore Urba, Karnataka",07/08/2025,"₹32,84,000",Albion
68803,HDB Financial Service,"Alwar, Rajasthan",07/08/2025,"₹64,08,990",Albion
68816,Canara Bank,"Alwar, Rajasthan",07/08/2025,"₹28,68,00,000",Albion
68817,Canara Bank,"Alwar, Rajasthan",07/08/2025,"₹39,43,00,000",Albion
68942,jana small finance,"Jodhpur, Rajasthan",07/08/2025,"₹19,59,900",Albion
68951,Griham Housing Finance,"Jodhpur, Rajasthan",07/08/2025,"₹16,10,000",Albion
60268,Indian Bank,"Kanchipuram, Tamil Nadu",07/08/2025,"₹52,21,000",Albion
60269,Indian Bank,"Kanchipuram, Tamil Nadu",07/08/2025,"₹56,75,000",Albion
6780,Repco Home Finance,"Chennai, Tamil Nadu",07/08/2025,"₹84,19,000",Albion
19595,Cholamandalam Investment and Finance Company,"Coimbatore, Tamil Nadu",07/08/2025,"₹99,72,820",Albion
64627,Repco Home Finance,"Bidarahalli, Bangalore Urba, Karnataka",07/08/2025,"₹38,57,000",Albion
33713,Indian Bank,"Kanchipuram, Tamil Nadu",07/08/2025,"₹4,34,70,000",Albion
34233,Canara Bank,"Nilgiris, Tamil Nadu",07/08/2025,"₹31,00,000",Albion
27802,IDBI Bank,"Thanjavur, Tamil Nadu",06/08/2025,"₹14,72,000",Albion
30772,Canara Bank,"Tirupur, Tamil Nadu",06/08/2025,"₹16,70,000",Albion
67372,JM Financial Asset Reconstruction Company,"Kanyakumari, Tamil Nadu",06/08/2025,"₹19,10,000",Albion
67373,JM Financial Asset Reconstruction Company,"Kanyakumari, Tamil Nadu",06/08/2025,"₹19,10,000",Albion
67391,JM Financial Asset Reconstruction Company,"Tirunelveli, Tamil Nadu",06/08/2025,"₹65,00,000",Albion
67394,JM Financial Asset Reconstruction Company,"Tirunelveli, Tamil Nadu",06/08/2025,"₹19,40,000",Albion
67396,JM Financial Asset Reconstruction Company,"Tirunelveli, Tamil Nadu",06/08/2025,"₹10,90,000",Albion
65299,Indian Bank,"Hooghly, West Bengal",06/08/2025,"₹5,50,00,000",Albion
67419,JM Financial Asset Reconstruction Company,"Hassa, Karnataka",06/08/2025,"₹52,03,000",Albion
67469,ICICI Bank,"Kutch, Gujarat",06/08/2025,"₹14,20,000",Albion
67723,Debts Recovery Tribunal,"Dum Dum, Kolkata, West Bengal",06/08/2025,"₹17,16,000",Albion
67837,Indian Bank,"Hooghly, West Bengal",06/08/2025,"₹5,50,00,000",Albion
67858,jana small finance,"Madurai, Tamil Nadu",06/08/2025,"₹34,04,600",Albion
65864,Debts Recovery Tribunal,"Mehsana, Gujarat",06/08/2025,"₹47,00,000",Albion
67941,Karur Vysya Bank,"Nilgiris, Tamil Nadu",06/08/2025,"₹45,00,000",Albion
67943,Karur Vysya Bank,"Nilgiris, Tamil Nadu",06/08/2025,"₹43,00,000",Albion
66077,Bank Of Baroda,"Madhyamgram, Kolkata, West Bengal",06/08/2025,"₹20,75,400",Albion
66408,Bajaj finance,"vakya, Ludhiana, Punjab",06/08/2025,"₹85,31,000",Albion
66534,State Bank of India,"Kanchipuram, Tamil Nadu",06/08/2025,"₹31,98,000",Albion
66650,State Bank of India,"Kanchipuram, Tamil Nadu",06/08/2025,"₹24,62,000",Albion
68735,JM Financial Asset Reconstruction Company,"Jaipur, Rajasthan",06/08/2025,"₹10,40,000",Albion
68737,HDB Financial Service,"Bikaner, Rajasthan",06/08/2025,"₹19,47,544",Albion
68811,JM Financial Asset Reconstruction Company,"Bikaner, Rajasthan",06/08/2025,"₹15,40,000",Albion
68984,JM Financial Asset Reconstruction Company,"Dharwad, Karnataka",06/08/2025,"₹11,64,000",Albion
68986,JM Financial Asset Reconstruction Company,"Shivamogga, Bangalore Urba, Karnataka",06/08/2025,"₹19,80,000",Albion
69471,Canara Bank,"Tirupur, Tamil Nadu",06/08/2025,"₹13,57,000",Albion
69495,Canara Bank,"Tirupur, Tamil Nadu",06/08/2025,"₹55,00,000",Albion
69504,Canara Bank,"Tirupur, Tamil Nadu",06/08/2025,"₹39,00,000",Albion
68279,Canara Bank,"Bhilwara, Rajasthan",06/08/2025,"₹39,56,000",Albion
68280,Canara Bank,"Bhilwara, Rajasthan",06/08/2025,"₹39,56,000",Albion
68281,Canara Bank,"Bhilwara, Rajasthan",06/08/2025,"₹33,84,810",Albion
68282,Cholamandalam Investment and Finance Company,"Attabira, Bargarh (Baragarh);, Odisha",05/08/2025,"₹78,00,000",Albion
68283,Cholamandalam Investment and Finance Company,"Mauja Ganipur, Bargarh (Baragarh);, Odisha",05/08/2025,"₹66,60,000",Albion
68291,Au small finance bank,"Bhilwara, Rajasthan",05/08/2025,"₹6,05,000",Albion
68557,Pegasus Asset Reconstruction Pvt. Ltd,"Jaipur, Rajasthan",05/08/2025,"₹17,89,000",Albion
68653,Au small finance bank,"Kota, Rajasthan",05/08/2025,"₹50,00,000",Albion
68654,Au small finance bank,"Kota, Rajasthan",05/08/2025,"₹1,38,00,000",Albion
68655,Au small finance bank,"Kota, Rajasthan",05/08/2025,"₹1,14,00,000",Albion
68656,Au small finance bank,"Kota, Rajasthan",05/08/2025,"₹3,45,60,000",Albion
68657,Au small finance bank,"Kota, Rajasthan",05/08/2025,"₹1,24,00,000",Albion
68702,Au small finance bank,"Ajmer, Rajasthan",05/08/2025,"₹2,35,00,000",Albion
68710,Au small finance bank,"Ajmer, Rajasthan",05/08/2025,"₹45,00,000",Albion
68768,Canara Bank,"Kalaburagi, Bangalore Urba, Karnataka",05/08/2025,"₹30,00,000",Albion
68819,DCB Bank,"Ajmer, Rajasthan",05/08/2025,"₹24,46,000",Albion
69033,Canara Bank,"Namakkal, Tamil Nadu",05/08/2025,"₹40,00,000",Albion
23451,DCB Bank,"Tiruvallur, Tamil Nadu",05/08/2025,"₹88,00,000",Albion
25985,Bank Of Baroda,"Chennai, Tamil Nadu",05/08/2025,"₹3,58,20,000",Albion
11131,Canara Bank,"Perambalur, Tamil Nadu",05/08/2025,"₹90,97,000",Albion
13794,Bank Of Baroda,"Vellore, Tamil Nadu",05/08/2025,"₹57,00,000",Albion
15357,Bank Of Baroda,"Chennai, Tamil Nadu",05/08/2025,"₹1,71,00,000",Albion
17099,DCB Bank,"Kanchipuram, Tamil Nadu",05/08/2025,"₹66,00,000",Albion
21257,DCB Bank,"Tiruvallur, Tamil Nadu",05/08/2025,"₹32,00,000",Albion
58566,DCB Bank,"Tiruvallur, Tamil Nadu",05/08/2025,"₹17,80,000",Albion
60977,DCB Bank,"Tiruvallur, Tamil Nadu",05/08/2025,"₹50,00,000",Albion
61136,DCB Bank,"Kanchipuram, Tamil Nadu",05/08/2025,"₹36,10,000",Albion
33748,Bank Of Baroda,"Kanchipuram, Tamil Nadu",05/08/2025,"₹49,70,000",Albion
33754,Bank Of Baroda,"Tiruvallur, Tamil Nadu",05/08/2025,"₹7,65,00,000",Albion
64035,Bank Of Baroda,"Tiruvallur, Tamil Nadu",05/08/2025,"₹15,45,000",Albion
64043,Bank Of Baroda,"Kanchipuram, Tamil Nadu",05/08/2025,"₹1,65,00,000",Albion
64445,Indian Bank,"North 24 Parganas, West Bengal",05/08/2025,"₹40,25,000",Albion
64589,Au small finance bank,"Bhamian Kalan, Ludhiana, Punjab",05/08/2025,"₹5,70,000",Albion
64590,Au small finance bank,"Sherpur Khurd - Ludhiana Road, Ludhiana, Punjab",05/08/2025,"₹14,00,000",Albion
64642,Au small finance bank,"Sabarkantha, Gujarat",05/08/2025,"₹20,20,000",Albion
64645,Au small finance bank,"Banaskantha, Gujarat",05/08/2025,"₹13,00,000",Albion
64647,Au small finance bank,"Kutch, Gujarat",05/08/2025,"₹10,01,000",Albion
64668,Au small finance bank,"Sabarkantha, Gujarat",05/08/2025,"₹4,70,000",Albion
64669,Au small finance bank,"G.P.Dahimata, Bhilwara, Rajasthan",05/08/2025,"₹6,05,000",Albion
64670,Au small finance bank,"Surat, Gujarat",05/08/2025,"₹7,00,000",Albion
64671,Au small finance bank,"Surat, Gujarat",05/08/2025,"₹7,00,000",Albion
64673,Au small finance bank,"Bhadrajune, Jalore, Rajasthan",05/08/2025,"₹9,50,000",Albion
64675,Au small finance bank,"Surat, Gujarat",05/08/2025,"₹7,00,000",Albion
64678,Au small finance bank,"GREEN KUNJ, Jaipur, Rajasthan",05/08/2025,"₹15,00,000",Albion
64689,Au small finance bank,"HISNIYA, Bhilwara, Rajasthan",05/08/2025,"₹6,50,000",Albion
64694,Au small finance bank,"Marwar Junction, Pali, Rajasthan",05/08/2025,"₹7,20,000",Albion
64696,Au small finance bank,"Khatipura Road, Jaipur, Rajasthan",05/08/2025,"₹73,50,000",Albion
64699,Au small finance bank,"Gangadhar, Jhalawar, Rajasthan",05/08/2025,"₹13,50,000",Albion
64704,Au small finance bank,"Bhadrajune, Jalore, Rajasthan",05/08/2025,"₹9,50,000",Albion
64708,Au small finance bank,"HISNIYA, Bhilwara, Rajasthan",05/08/2025,"₹6,50,000",Albion
64719,Au small finance bank,"Udaipurwati, Jhunjhunu, Rajasthan",05/08/2025,"₹5,65,000",Albion
64724,Au small finance bank,"JHOTWARA, Jaipur, Rajasthan",05/08/2025,"₹15,00,000",Albion
64730,Au small finance bank,"Aauwa, Pali, Rajasthan",05/08/2025,"₹7,20,000",Albion
64733,Au small finance bank,"Gram Jaswantpura, Ajmer, Rajasthan",05/08/2025,"₹5,50,000",Albion
64759,Au small finance bank,"Sumerpur, Pali, Rajasthan",05/08/2025,"₹70,60,000",Albion
64762,Au small finance bank,"Jhotwara, Jaipur, Rajasthan",05/08/2025,"₹73,50,000",Albion
64763,Au small finance bank,"G.P.Dahimata, Bhilwara, Rajasthan",05/08/2025,"₹6,05,000",Albion
64764,Au small finance bank,"Sanderao, Pali, Rajasthan",05/08/2025,"₹7,30,000",Albion
66513,Cholamandalam Investment and Finance Company,"Thoothukudi, Tamil Nadu",05/08/2025,"₹32,49,220",Albion
66793,Aadhar Housing Finance,"Tiruvarur, Tamil Nadu",05/08/2025,"₹29,98,400",Albion
66819,jana small finance,"Bajra, Ludhiana, Punjab",05/08/2025,"₹20,00,000",Albion
67429,ICICI Bank,"Ahmedabad, Gujarat",05/08/2025,"₹63,90,000",Albion
67431,ICICI Bank,"Ahmedabad, Gujarat",05/08/2025,"₹37,70,000",Albion
67432,ICICI Bank,"Ahmedabad, Gujarat",05/08/2025,"₹30,70,000",Albion
67434,ICICI Bank,"Kheda, Gujarat",05/08/2025,"₹43,80,000",Albion
67435,ICICI Bank,"Bhavnagar, Gujarat",05/08/2025,"₹15,80,000",Albion
67436,ICICI Bank,"Bhavnagar, Gujarat",05/08/2025,"₹27,00,000",Albion
67679,IDBI Bank,"Coimbatore, Tamil Nadu",05/08/2025,"₹73,91,000",Albion
67696,State Bank of India,"Paschim Bardhaman, Kolkata, West Bengal",05/08/2025,"₹29,01,000",Albion
67763,Indian Bank,"Bongaon, Kolkata, West Bengal",05/08/2025,"₹9,18,000",Albion
67843,Cholamandalam Investment and Finance Company,"Virudhunagar, Tamil Nadu",05/08/2025,"₹37,45,600",Albion
67891,Canara Bank,"Salem, Tamil Nadu",05/08/2025,"₹72,50,000",Albion
66957,Kotak Mahindra Bank,"Ahmedabad, Gujarat",05/08/2025,"₹40,00,000",Albion
66961,Kotak Mahindra Bank,"Ahmedabad, Gujarat",05/08/2025,"₹8,00,000",Albion
67400,Bank Of Baroda,"Vellore, Tamil Nadu",05/08/2025,"₹6,28,00,000",Albion
66091,Yes Bank,"Maniktala, Kolkata, West Bengal",05/08/2025,"₹76,81,000",Albion
66198,Federal Bank,"Adichanalloor, Kollam, Kerala",05/08/2025,"₹81,00,000",Albion
66199,Karur Vysya Bank,"Panthalloor, Malappuram, Kerala",05/08/2025,"₹2,36,00,000",Albion
65761,Indian Bank,"Coimbatore, Tamil Nadu",05/08/2025,"₹2,00,00,000",Albion
65762,Indian Bank,"Coimbatore, Tamil Nadu",05/08/2025,"₹2,00,00,000",Albion
67940,Indian Bank,"Bongaon, Kolkata, West Bengal",05/08/2025,"₹9,18,000",Albion
68073,Canara Bank,"Salem, Tamil Nadu",05/08/2025,"₹48,50,000",Albion
68086,Canara Bank,"Salem, Tamil Nadu",05/08/2025,"₹24,50,000",Albion
68181,Karur Vysya Bank,"Panthalloor, Malappuram, Kerala",05/08/2025,"₹2,36,00,000",Albion
68227,Debts Recovery Tribunal,"Ranchi, Jharkhand",05/08/2025,"₹37,80,000",Albion
67970,jana small finance,"Tiruvallur, Tamil Nadu",04/08/2025,"₹11,06,000",Albion
68143,Central Bank of India,"Ranchi, Jharkhand",04/08/2025,"₹18,10,000",Albion
68146,ICICI Home Finance Company,"Ranchi, Jharkhand",04/08/2025,"₹34,64,800",Albion
68157,Cholamandalam Investment and Finance Company,"Ramgarh, Jharkhand",04/08/2025,"₹68,00,000",Albion
67443,Muthoot Housing Finance Company,"Ahmedabad, Gujarat",04/08/2025,"₹4,80,000",Albion
67539,Canara Bank,"Madhugiri, Bangalore Urba, Karnataka",04/08/2025,"₹6,00,000",Albion
67921,Cholamandalam Investment and Finance Company,"Chandil, Kolkata, West Bengal",04/08/2025,"₹38,00,000",Albion
67922,Cholamandalam Investment and Finance Company,"Tangra, Kolkata, West Bengal",04/08/2025,"₹21,00,000",Albion
67923,Cholamandalam Investment and Finance Company,"Dibrugarh, Assam",04/08/2025,"₹49,00,000",Albion
66406,IDFC FIRST Bank,"Phaguwala, Ludhiana, Punjab",04/08/2025,"₹23,21,155",Albion
66581,City Union Bank,"Theni, Tamil Nadu",04/08/2025,"₹19,00,000",Albion
66638,Axis Bank,"Kanchipuram, Tamil Nadu",04/08/2025,"₹69,93,000",Albion
66803,Cholamandalam Investment and Finance Company,"Tirunelveli, Tamil Nadu",04/08/2025,"₹35,03,000",Albion
65779,ICICI Bank,"Tiruvannamalai, Tamil Nadu",04/08/2025,"₹20,50,000",Albion
65780,ICICI Bank,"Tiruvannamalai, Tamil Nadu",04/08/2025,"₹9,10,000",Albion
67029,Piramal Capital and Housing Finance,"Bharuch, Gujarat",04/08/2025,"₹5,50,000",Albion
67030,Piramal Capital and Housing Finance,"Bharuch, Gujarat",04/08/2025,"₹3,00,000",Albion
67031,Piramal Capital and Housing Finance,"Bharuch, Gujarat",04/08/2025,"₹3,00,000",Albion
67071,Canara Bank,"Yelahanka, Bangalore Urba, Karnataka",04/08/2025,"₹2,73,23,000",Albion
67075,Indian Overseas Bank,"Chennai, Tamil Nadu",04/08/2025,"₹3,95,39,000",Albion
67156,Indian Overseas Bank,"Cuddalore, Tamil Nadu",04/08/2025,"₹1,27,78,450",Albion
67250,Canara Bank,"Doddaballapura, Bangalore Urba, Karnataka",04/08/2025,"₹26,72,000",Albion
67359,Truhome Finance Limited,"Bagalkot, Karnataka",04/08/2025,"₹26,25,400",Albion
67417,Piramal Capital and Housing Finance,"Bharuch, Gujarat",04/08/2025,"₹42,00,000",Albion
66254,Cholamandalam Investment and Finance Company,"Tangra, Kolkata, West Bengal",04/08/2025,"₹21,00,000",Albion
68715,Aavas Financiers,"Jaipur, Rajasthan",04/08/2025,"₹9,20,000",Albion
68721,Aavas Financiers,"Jaipur, Rajasthan",04/08/2025,"₹24,78,840",Albion
68724,Aavas Financiers,"Hanumangarh, Rajasthan",04/08/2025,"₹10,72,640",Albion
68727,Aavas Financiers,"Barmer, Rajasthan",04/08/2025,"₹2,60,000",Albion
68728,Aavas Financiers,"Rajsamand, Rajasthan",04/08/2025,"₹8,94,150",Albion
68732,Aavas Financiers,"Bara, Rajasthan",04/08/2025,"₹6,83,678",Albion
68733,Aavas Financiers,"Bhilwara, Rajasthan",04/08/2025,"₹4,50,864",Albion
68937,Cholamandalam Investment and Finance Company,"Jodhpur, Rajasthan",04/08/2025,"₹40,50,000",Albion
68946,JM Financial Asset Reconstruction Company,"Jodhpur, Rajasthan",04/08/2025,"₹5,91,934",Albion
68489,Cholamandalam Investment and Finance Company,"Chandil, Kolkata, West Bengal",04/08/2025,"₹38,00,000",Albion
68589,Cholamandalam Investment and Finance Company,"Bharatpur, Rajasthan",04/08/2025,"₹50,00,000",Albion
68590,Cholamandalam Investment and Finance Company,"Jaipur, Rajasthan",04/08/2025,"₹68,30,000",Albion
69466,SMFG India Home Finance,"South 24 Parganas, West Bengal",04/08/2025,"₹69,70,000",Albion
58870,ICICI Bank,"Nagapattinam, Tamil Nadu",04/08/2025,"₹40,00,000",Albion
22887,TMB Bank,"Chennai, Tamil Nadu",04/08/2025,"₹83,60,000",Albion
23420,Federal Bank,"Chengalpet, Tamil Nadu",04/08/2025,"₹55,50,000",Albion
25181,Federal Bank,"Chengalpet, Tamil Nadu",04/08/2025,"₹47,50,000",Albion
14833,Indian Bank,"Madurai, Tamil Nadu",04/08/2025,"₹38,00,00,000",Albion
14902,Indian Bank,"Madurai, Tamil Nadu",04/08/2025,"₹83,00,000",Albion
15147,Karur Vysya Bank,"Thanjavur, Tamil Nadu",04/08/2025,"₹28,00,000",Albion
33010,Tata Capital Housing Finance,"Coimbatore, Tamil Nadu",04/08/2025,"₹1,55,05,000",Albion
33833,ICICI Bank,"Nagapattinam, Tamil Nadu",04/08/2025,"₹63,00,000",Albion
38900,Aavas Financiers,"Ahmedabad, Gujarat",04/08/2025,"₹3,35,501",Albion
48966,ICICI Bank,"Coimbatore, Tamil Nadu",04/08/2025,"₹1,04,50,000",Albion
32660,Debts Recovery Tribunal,"Kanchipuram, Tamil Nadu",03/08/2025,"₹21,00,000",Albion
52414,TMB Bank,"Chennai, Tamil Nadu",03/08/2025,"₹54,00,000",Albion
56974,South Indian Bank,"Kanchipuram, Tamil Nadu",03/08/2025,"₹21,00,000",Albion
3560,TMB Bank,"Thiruvallur, Tamil Nadu",03/08/2025,"₹11,14,000",Albion
20122,TMB Bank,"Tiruvallur, Tamil Nadu",03/08/2025,"₹8,46,000",Albion
67659,Protium finance,"North 24 Parganas, West Bengal",03/08/2025,"₹36,51,000",Albion
67660,Protium finance,"Nadia, West Bengal",03/08/2025,"₹29,33,000",Albion
67661,Protium finance,"North 24 Parganas, West Bengal",03/08/2025,"₹35,09,000",Albion
65308,City Union Bank,"Cuddalore, Tamil Nadu",03/08/2025,"₹26,00,000",Albion
65400,Phoenix ARC,"Surat, Gujarat",03/08/2025,"₹7,00,000",Albion
66949,IIFL Home Finance Limited,"Ahmedabad, Gujarat",03/08/2025,"₹18,94,000",Albion
66951,IIFL Home Finance Limited,"Gandhinagar, Gujarat",03/08/2025,"₹8,00,000",Albion
67139,Protium finance,"Salem, Tamil Nadu",03/08/2025,"₹43,76,000",Albion
67381,Axis Bank,"Sreeramapura, Bangalore Urba, Karnataka",03/08/2025,"₹1,22,50,000",Albion
68808,Griham Housing Finance,"Ajmer, Rajasthan",03/08/2025,"₹10,66,669",Albion
69310,South Indian Bank,"Kanchipuram, Tamil Nadu",03/08/2025,"₹21,00,000",Albion
68650,IIFL Home Finance Limited,"Ajmer, Rajasthan",03/08/2025,"₹14,66,000",Albion
46982,Canara Bank,"Chittorgarh, Rajasthan",02/08/2025,"₹2,20,000",Albion
68661,svatantra micro housing finance corporation,"Jaipur, Rajasthan",01/08/2025,"₹9,75,000",Albion
68662,svatantra micro housing finance corporation,"Jaipur, Rajasthan",01/08/2025,"₹9,00,000",Albion
68668,svatantra micro housing finance corporation,"Alwar, Rajasthan",01/08/2025,"₹12,00,000",Albion
68674,svatantra micro housing finance corporation,"Ajmer, Rajasthan",01/08/2025,"₹8,00,000",Albion
68692,svatantra micro housing finance corporation,"Alwar, Rajasthan",01/08/2025,"₹6,75,000",Albion
68693,svatantra micro housing finance corporation,"Alwar, Rajasthan",01/08/2025,"₹12,00,000",Albion
68696,svatantra micro housing finance corporation,"Alwar, Rajasthan",01/08/2025,"₹6,75,000",Albion
68700,svatantra micro housing finance corporation,"Alwar, Rajasthan",01/08/2025,"₹9,60,000",Albion
68701,svatantra micro housing finance corporation,"Ajmer, Rajasthan",01/08/2025,"₹13,50,000",Albion
68736,Aavas Financiers,"Jaipur, Rajasthan",01/08/2025,"₹15,34,746",Albion
68905,State Bank of India,"Jaipur, Rajasthan",01/08/2025,"₹30,15,000",Albion
66706,jana small finance,"Erode, Tamil Nadu",01/08/2025,"₹18,20,700",Albion
66736,Utkarsh Small Finance Bank,"Jajpur, Odisha",01/08/2025,"₹23,37,880",Albion
65868,Aditya Birla Housing Finance,"Ahmedabad, Gujarat",01/08/2025,"₹26,09,000",Albion
65579,Cholamandalam Investment and Finance Company,"Anand, Gujarat",31/07/2025,"₹20,02,000",Albion
65580,Cholamandalam Investment and Finance Company,"Anand, Gujarat",31/07/2025,"₹21,34,000",Albion
65581,Cholamandalam Investment and Finance Company,"Anand, Gujarat",31/07/2025,"₹41,38,000",Albion
65769,jana small finance,"Tirunelveli, Tamil Nadu",31/07/2025,"₹77,84,000",Albion
68258,ICICI Home Finance Company,"Saraswathipuram, Mysore, Karnataka",31/07/2025,"₹95,14,800",Albion
66469,State Bank of India,"Chennai, Tamil Nadu",31/07/2025,"₹19,08,000",Albion
66470,State Bank of India,"Chengalpet, Tamil Nadu",31/07/2025,"₹1,10,47,750",Albion
